well_id,year,analyte,value,unit,remark
W072,1984,ammonium_n_mg_l,0.1035,mg/L as N,measured
W072,1984,chloride_mg_l,21.66959,mg/L,measured
W072,1984,specific_conductance_us_cm,149.19159,uS/cm,measured
W072,1986,nitrate_n_mg_l,0.53345,mg/L as N,measured
W072,1986,ammonium_n_mg_l,0.27317,mg/L as N,measured
W072,1986,chloride_mg_l,20.75249,mg/L,measured
W072,1986,specific_conductance_us_cm,181.89887,uS/cm,measured
W072,1988,ammonium_n_mg_l,0.15518,mg/L as N,measured
W072,1988,chloride_mg_l,28.18017,mg/L,measured
W072,1988,specific_conductance_us_cm,180.5657,uS/cm,measured
W072,1990,nitrate_n_mg_l,0.77604,mg/L as N,measured
W072,1990,ammonium_n_mg_l,0.1793,mg/L as N,measured
W072,1990,chloride_mg_l,13.61395,mg/L,less_than_detection
W072,1990,specific_conductance_us_cm,206.21245,uS/cm,measured
W072,1992,nitrate_n_mg_l,0.87177,mg/L as N,measured
W072,1992,chloride_mg_l,14.10363,mg/L,less_than_detection
W072,1992,specific_conductance_us_cm,201.95771,uS/cm,measured
W072,1994,nitrate_n_mg_l,1.0997,mg/L as N,measured
W072,1994,ammonium_n_mg_l,0.24293,mg/L as N,measured
W072,1994,chloride_mg_l,35.88438,mg/L,measured
W072,1994,specific_conductance_us_cm,244.41815,uS/cm,measured
W072,1996,nitrate_n_mg_l,1.38288,mg/L as N,measured
W072,1996,ammonium_n_mg_l,0.20619,mg/L as N,measured
W072,1996,chloride_mg_l,44.94393,mg/L,measured
W072,1996,specific_conductance_us_cm,371.11696,uS/cm,measured
W072,1998,ammonium_n_mg_l,0.29087,mg/L as N,measured
W072,1998,chloride_mg_l,68.56736,mg/L,measured
W072,1998,specific_conductance_us_cm,488.96867,uS/cm,measured
W072,2000,nitrate_n_mg_l,3.02004,mg/L as N,measured
W072,2000,ammonium_n_mg_l,0.32337,mg/L as N,measured
W072,2000,chloride_mg_l,98.98753,mg/L,measured
W072,2000,specific_conductance_us_cm,649.37116,uS/cm,measured
W072,2002,ammonium_n_mg_l,0.45335,mg/L as N,measured
W072,2002,chloride_mg_l,111.85699,mg/L,measured
W072,2002,specific_conductance_us_cm,913.32896,uS/cm,measured
W072,2004,nitrate_n_mg_l,4.97272,mg/L as N,measured
W072,2004,ammonium_n_mg_l,0.62558,mg/L as N,measured
W072,2004,chloride_mg_l,155.42559,mg/L,measured
W072,2004,specific_conductance_us_cm,1015.35568,uS/cm,measured
W072,2006,ammonium_n_mg_l,0.66089,mg/L as N,measured
W072,2006,chloride_mg_l,150.1314,mg/L,measured
W072,2008,ammonium_n_mg_l,0.7899,mg/L as N,measured
W072,2008,chloride_mg_l,171.60828,mg/L,measured
W072,2008,specific_conductance_us_cm,1048.97448,uS/cm,measured
W072,2016,nitrate_n_mg_l,10.48484,mg/L as N,measured
W072,2016,ammonium_n_mg_l,0.96152,mg/L as N,measured
W072,2016,chloride_mg_l,85.86166,mg/L,measured
W072,2016,specific_conductance_us_cm,631.24507,uS/cm,measured
W073,1978,nitrate_n_mg_l,0.06546,mg/L as N,less_than_detection
W073,1978,ammonium_n_mg_l,0.05151,mg/L as N,measured
W073,1978,chloride_mg_l,9.83299,mg/L,less_than_detection
W073,1980,nitrate_n_mg_l,0.20295,mg/L as N,measured
W073,1980,ammonium_n_mg_l,0.10384,mg/L as N,measured
W073,1980,chloride_mg_l,19.04553,mg/L,measured
W073,1980,specific_conductance_us_cm,75.71273,uS/cm,less_than_detection
W073,1982,nitrate_n_mg_l,0.30945,mg/L as N,measured
W073,1982,ammonium_n_mg_l,0.05369,mg/L as N,measured
W073,1982,chloride_mg_l,9.72278,mg/L,less_than_detection
W073,1982,specific_conductance_us_cm,168.19458,uS/cm,measured
W073,1984,nitrate_n_mg_l,0.51631,mg/L as N,measured
W073,1984,ammonium_n_mg_l,0.11082,mg/L as N,measured
W073,1984,chloride_mg_l,21.40238,mg/L,measured
W073,1984,specific_conductance_us_cm,166.68091,uS/cm,measured
W073,1986,nitrate_n_mg_l,0.65949,mg/L as N,measured
W073,1986,ammonium_n_mg_l,0.17208,mg/L as N,measured
W073,1986,chloride_mg_l,25.81104,mg/L,measured
W073,1986,specific_conductance_us_cm,174.28301,uS/cm,measured
W073,1988,nitrate_n_mg_l,0.87187,mg/L as N,measured
W073,1988,ammonium_n_mg_l,0.20893,mg/L as N,measured
W073,1988,chloride_mg_l,27.0635,mg/L,measured
W073,1988,specific_conductance_us_cm,180.88889,uS/cm,measured
W073,1990,nitrate_n_mg_l,0.95624,mg/L as N,measured
W073,1990,ammonium_n_mg_l,0.22156,mg/L as N,measured
W073,1990,chloride_mg_l,31.24641,mg/L,measured
W073,1990,specific_conductance_us_cm,219.74095,uS/cm,measured
W073,1992,nitrate_n_mg_l,1.3408,mg/L as N,measured
W073,1992,ammonium_n_mg_l,0.25685,mg/L as N,measured
W073,1992,chloride_mg_l,32.69721,mg/L,measured
W073,1992,specific_conductance_us_cm,254.80854,uS/cm,measured
W073,1994,nitrate_n_mg_l,1.30628,mg/L as N,measured
W073,1994,ammonium_n_mg_l,0.29824,mg/L as N,measured
W073,1994,chloride_mg_l,43.941,mg/L,measured
W073,1994,specific_conductance_us_cm,280.85383,uS/cm,measured
W073,1996,nitrate_n_mg_l,1.75916,mg/L as N,measured
W073,1996,ammonium_n_mg_l,0.33552,mg/L as N,measured
W073,1996,chloride_mg_l,42.86952,mg/L,measured
W073,1996,specific_conductance_us_cm,320.39171,uS/cm,measured
W073,1998,nitrate_n_mg_l,2.46639,mg/L as N,measured
W073,1998,ammonium_n_mg_l,0.29191,mg/L as N,measured
W073,1998,chloride_mg_l,54.46922,mg/L,measured
W073,1998,specific_conductance_us_cm,413.1077,uS/cm,measured
W073,2000,nitrate_n_mg_l,2.71348,mg/L as N,measured
W073,2000,ammonium_n_mg_l,0.36595,mg/L as N,measured
W073,2000,chloride_mg_l,57.28472,mg/L,measured
W073,2000,specific_conductance_us_cm,408.73348,uS/cm,measured
W073,2002,nitrate_n_mg_l,3.16192,mg/L as N,measured
W073,2002,ammonium_n_mg_l,0.46047,mg/L as N,measured
W073,2002,chloride_mg_l,61.98962,mg/L,measured
W073,2002,specific_conductance_us_cm,465.93284,uS/cm,measured
W073,2004,nitrate_n_mg_l,3.93308,mg/L as N,measured
W073,2004,ammonium_n_mg_l,0.50059,mg/L as N,measured
W073,2004,chloride_mg_l,83.49328,mg/L,measured
W073,2004,specific_conductance_us_cm,607.29194,uS/cm,measured
W073,2006,nitrate_n_mg_l,4.03567,mg/L as N,measured
W073,2006,ammonium_n_mg_l,0.58864,mg/L as N,measured
W073,2006,chloride_mg_l,71.20047,mg/L,measured
W073,2006,specific_conductance_us_cm,388.93188,uS/cm,measured
W073,2008,nitrate_n_mg_l,4.79058,mg/L as N,measured
W073,2008,ammonium_n_mg_l,0.50224,mg/L as N,measured
W073,2008,chloride_mg_l,49.16598,mg/L,measured
W073,2008,specific_conductance_us_cm,327.09264,uS/cm,measured
W074,2010,nitrate_n_mg_l,1.07305,mg/L as N,measured
W074,2010,ammonium_n_mg_l,0.25288,mg/L as N,measured
W074,2010,chloride_mg_l,17.85698,mg/L,measured
W074,2010,specific_conductance_us_cm,181.32572,uS/cm,measured
W074,2012,nitrate_n_mg_l,0.81393,mg/L as N,measured
W074,2012,ammonium_n_mg_l,0.22708,mg/L as N,measured
W074,2012,chloride_mg_l,17.78758,mg/L,measured
W074,2012,specific_conductance_us_cm,152.71766,uS/cm,measured
W074,2014,nitrate_n_mg_l,0.58984,mg/L as N,measured
W074,2014,ammonium_n_mg_l,0.10346,mg/L as N,measured
W074,2014,chloride_mg_l,19.70621,mg/L,measured
W074,2014,specific_conductance_us_cm,82.60303,uS/cm,less_than_detection
W074,2016,nitrate_n_mg_l,0.57631,mg/L as N,measured
W074,2016,ammonium_n_mg_l,0.18347,mg/L as N,measured
W074,2016,chloride_mg_l,17.26645,mg/L,measured
W074,2016,specific_conductance_us_cm,159.21657,uS/cm,measured
W074,2018,nitrate_n_mg_l,0.50233,mg/L as N,measured
W074,2018,ammonium_n_mg_l,0.16763,mg/L as N,measured
W074,2018,specific_conductance_us_cm,174.73904,uS/cm,measured
W075,2010,nitrate_n_mg_l,13.03579,mg/L as N,measured
W075,2010,ammonium_n_mg_l,2.28044,mg/L as N,measured
W075,2010,chloride_mg_l,107.44124,mg/L,measured
W075,2010,specific_conductance_us_cm,647.3321,uS/cm,measured
W075,2012,nitrate_n_mg_l,10.536,mg/L as N,measured
W075,2012,ammonium_n_mg_l,2.00854,mg/L as N,measured
W075,2012,chloride_mg_l,106.56019,mg/L,measured
W075,2012,specific_conductance_us_cm,592.4246,uS/cm,measured
W075,2014,ammonium_n_mg_l,1.96574,mg/L as N,measured
W075,2014,chloride_mg_l,91.63243,mg/L,measured
W075,2014,specific_conductance_us_cm,582.76228,uS/cm,measured
W075,2016,nitrate_n_mg_l,11.69367,mg/L as N,measured
W075,2016,ammonium_n_mg_l,1.94534,mg/L as N,measured
W075,2016,chloride_mg_l,79.41591,mg/L,measured
W075,2016,specific_conductance_us_cm,498.40867,uS/cm,measured
W075,2018,nitrate_n_mg_l,9.20108,mg/L as N,measured
W075,2018,ammonium_n_mg_l,1.58926,mg/L as N,measured
W075,2018,chloride_mg_l,51.02379,mg/L,measured
W075,2018,specific_conductance_us_cm,467.30235,uS/cm,measured
W076,1978,nitrate_n_mg_l,0.27669,mg/L as N,measured
W076,1978,ammonium_n_mg_l,0.01662,mg/L as N,less_than_detection
W076,1978,chloride_mg_l,9.71678,mg/L,less_than_detection
W076,1978,specific_conductance_us_cm,161.28875,uS/cm,measured
W076,1980,nitrate_n_mg_l,0.48024,mg/L as N,measured
W076,1980,ammonium_n_mg_l,0.14326,mg/L as N,measured
W076,1980,chloride_mg_l,20.37637,mg/L,measured
W076,1980,specific_conductance_us_cm,164.27986,uS/cm,measured
W076,1982,nitrate_n_mg_l,1.03336,mg/L as N,measured
W076,1982,ammonium_n_mg_l,0.2514,mg/L as N,measured
W076,1982,chloride_mg_l,25.84442,mg/L,measured
W076,1982,specific_conductance_us_cm,207.812,uS/cm,measured
W076,1984,nitrate_n_mg_l,1.87353,mg/L as N,measured
W076,1984,ammonium_n_mg_l,0.4366,mg/L as N,measured
W076,1984,chloride_mg_l,39.65828,mg/L,measured
W076,1984,specific_conductance_us_cm,293.57927,uS/cm,measured
W076,1986,nitrate_n_mg_l,2.91493,mg/L as N,measured
W076,1986,ammonium_n_mg_l,0.72514,mg/L as N,measured
W076,1986,chloride_mg_l,57.84528,mg/L,measured
W076,1986,specific_conductance_us_cm,325.11934,uS/cm,measured
W076,1988,nitrate_n_mg_l,4.09821,mg/L as N,measured
W076,1988,ammonium_n_mg_l,0.89708,mg/L as N,measured
W076,1988,specific_conductance_us_cm,447.57565,uS/cm,measured
W076,1990,nitrate_n_mg_l,5.34791,mg/L as N,measured
W076,1990,chloride_mg_l,41.13853,mg/L,measured
W076,1990,specific_conductance_us_cm,306.43302,uS/cm,measured
W076,1992,nitrate_n_mg_l,6.02705,mg/L as N,measured
W076,1992,ammonium_n_mg_l,1.17186,mg/L as N,measured
W076,1992,chloride_mg_l,38.5334,mg/L,measured
W076,1992,specific_conductance_us_cm,248.60526,uS/cm,measured
W076,1994,nitrate_n_mg_l,2.27819,mg/L as N,measured
W076,1994,ammonium_n_mg_l,1.65398,mg/L as N,measured
W076,1994,chloride_mg_l,30.38568,mg/L,measured
W076,1994,specific_conductance_us_cm,198.40317,uS/cm,measured
W076,1996,nitrate_n_mg_l,1.86598,mg/L as N,measured
W076,1996,ammonium_n_mg_l,1.41778,mg/L as N,measured
W076,1996,chloride_mg_l,15.45687,mg/L,less_than_detection
W076,1996,specific_conductance_us_cm,216.27408,uS/cm,measured
W076,1998,nitrate_n_mg_l,1.78159,mg/L as N,measured
W076,1998,ammonium_n_mg_l,0.47743,mg/L as N,measured
W076,1998,chloride_mg_l,26.76109,mg/L,measured
W076,1998,specific_conductance_us_cm,204.24287,uS/cm,measured
W076,2000,nitrate_n_mg_l,1.67359,mg/L as N,measured
W076,2000,ammonium_n_mg_l,0.52178,mg/L as N,measured
W076,2000,chloride_mg_l,13.37172,mg/L,less_than_detection
W076,2000,specific_conductance_us_cm,196.43903,uS/cm,measured
W076,2002,nitrate_n_mg_l,1.56637,mg/L as N,measured
W076,2002,ammonium_n_mg_l,0.40305,mg/L as N,measured
W076,2002,chloride_mg_l,12.78944,mg/L,less_than_detection
W076,2004,nitrate_n_mg_l,1.62068,mg/L as N,measured
W076,2004,ammonium_n_mg_l,0.41074,mg/L as N,measured
W076,2004,specific_conductance_us_cm,200.4374,uS/cm,measured
W076,2006,nitrate_n_mg_l,1.19179,mg/L as N,measured
W076,2006,ammonium_n_mg_l,0.40109,mg/L as N,measured
W076,2006,chloride_mg_l,11.00878,mg/L,less_than_detection
W076,2006,specific_conductance_us_cm,186.55064,uS/cm,measured
W076,2008,nitrate_n_mg_l,1.04327,mg/L as N,measured
W076,2008,ammonium_n_mg_l,0.37628,mg/L as N,measured
W076,2008,chloride_mg_l,17.33749,mg/L,measured
W076,2008,specific_conductance_us_cm,163.01119,uS/cm,measured
W077,1978,nitrate_n_mg_l,0.13715,mg/L as N,measured
W077,1978,ammonium_n_mg_l,0.0,mg/L as N,measured
W077,1978,chloride_mg_l,17.30852,mg/L,measured
W077,1978,specific_conductance_us_cm,139.6188,uS/cm,measured
W077,1980,nitrate_n_mg_l,0.13245,mg/L as N,measured
W077,1980,ammonium_n_mg_l,0.09342,mg/L as N,measured
W077,1980,chloride_mg_l,16.75659,mg/L,measured
W077,1980,specific_conductance_us_cm,77.34102,uS/cm,less_than_detection
W077,1982,nitrate_n_mg_l,0.19341,mg/L as N,measured
W077,1982,ammonium_n_mg_l,0.03807,mg/L as N,measured
W077,1982,chloride_mg_l,17.64645,mg/L,measured
W077,1982,specific_conductance_us_cm,160.20207,uS/cm,measured
W077,1984,nitrate_n_mg_l,0.26076,mg/L as N,measured
W077,1984,ammonium_n_mg_l,0.06934,mg/L as N,measured
W077,1984,chloride_mg_l,9.89776,mg/L,less_than_detection
W077,1984,specific_conductance_us_cm,152.65532,uS/cm,measured
W077,1986,nitrate_n_mg_l,0.31156,mg/L as N,measured
W077,1986,ammonium_n_mg_l,0.0,mg/L as N,measured
W077,1986,chloride_mg_l,20.58812,mg/L,measured
W077,1986,specific_conductance_us_cm,144.61488,uS/cm,measured
W077,1988,nitrate_n_mg_l,0.37104,mg/L as N,measured
W077,1988,ammonium_n_mg_l,0.1182,mg/L as N,measured
W077,1988,chloride_mg_l,10.69104,mg/L,less_than_detection
W077,1988,specific_conductance_us_cm,165.96855,uS/cm,measured
W077,1990,nitrate_n_mg_l,0.37932,mg/L as N,measured
W077,1990,ammonium_n_mg_l,0.09326,mg/L as N,measured
W077,1990,chloride_mg_l,21.88343,mg/L,measured
W077,1990,specific_conductance_us_cm,164.33823,uS/cm,measured
W077,1992,nitrate_n_mg_l,0.37657,mg/L as N,measured
W077,1992,chloride_mg_l,19.20344,mg/L,measured
W077,1992,specific_conductance_us_cm,203.85838,uS/cm,measured
W077,1994,nitrate_n_mg_l,0.47476,mg/L as N,measured
W077,1994,ammonium_n_mg_l,0.05415,mg/L as N,measured
W077,1994,chloride_mg_l,24.35778,mg/L,measured
W077,1994,specific_conductance_us_cm,191.05692,uS/cm,measured
W077,1996,nitrate_n_mg_l,0.55149,mg/L as N,measured
W077,1996,ammonium_n_mg_l,0.14448,mg/L as N,measured
W077,1996,chloride_mg_l,20.45479,mg/L,measured
W077,1996,specific_conductance_us_cm,174.17681,uS/cm,measured
W077,1998,nitrate_n_mg_l,0.52139,mg/L as N,measured
W077,1998,ammonium_n_mg_l,0.11039,mg/L as N,measured
W077,1998,chloride_mg_l,27.65875,mg/L,measured
W077,1998,specific_conductance_us_cm,176.72148,uS/cm,measured
W077,2000,nitrate_n_mg_l,0.6441,mg/L as N,measured
W077,2000,ammonium_n_mg_l,0.12206,mg/L as N,measured
W077,2000,chloride_mg_l,27.36741,mg/L,measured
W077,2000,specific_conductance_us_cm,222.32202,uS/cm,measured
W077,2002,nitrate_n_mg_l,0.8992,mg/L as N,measured
W077,2002,ammonium_n_mg_l,0.088,mg/L as N,measured
W077,2002,chloride_mg_l,41.39026,mg/L,measured
W077,2002,specific_conductance_us_cm,276.92082,uS/cm,measured
W077,2004,nitrate_n_mg_l,0.87595,mg/L as N,measured
W077,2004,ammonium_n_mg_l,0.1097,mg/L as N,measured
W077,2004,chloride_mg_l,43.3211,mg/L,measured
W077,2004,specific_conductance_us_cm,338.46355,uS/cm,measured
W077,2006,ammonium_n_mg_l,0.14672,mg/L as N,measured
W077,2006,chloride_mg_l,56.98269,mg/L,measured
W077,2006,specific_conductance_us_cm,475.80636,uS/cm,measured
W077,2008,nitrate_n_mg_l,2.00922,mg/L as N,measured
W077,2008,ammonium_n_mg_l,0.16431,mg/L as N,measured
W077,2008,specific_conductance_us_cm,640.73837,uS/cm,measured
W078,1978,nitrate_n_mg_l,0.08074,mg/L as N,measured
W078,1978,ammonium_n_mg_l,0.02646,mg/L as N,measured
W078,1978,chloride_mg_l,16.12617,mg/L,measured
W078,1978,specific_conductance_us_cm,135.74483,uS/cm,measured
W078,1980,nitrate_n_mg_l,0.15558,mg/L as N,measured
W078,1980,ammonium_n_mg_l,0.04825,mg/L as N,measured
W078,1980,chloride_mg_l,19.18085,mg/L,measured
W078,1982,nitrate_n_mg_l,0.25715,mg/L as N,measured
W078,1982,ammonium_n_mg_l,0.06037,mg/L as N,measured
W078,1982,chloride_mg_l,19.0763,mg/L,measured
W078,1982,specific_conductance_us_cm,100.92635,uS/cm,measured
W078,1984,nitrate_n_mg_l,0.25518,mg/L as N,measured
W078,1984,ammonium_n_mg_l,0.09474,mg/L as N,measured
W078,1984,chloride_mg_l,17.57296,mg/L,measured
W078,1984,specific_conductance_us_cm,164.38056,uS/cm,measured
W078,1986,nitrate_n_mg_l,0.3583,mg/L as N,measured
W078,1986,ammonium_n_mg_l,0.0411,mg/L as N,measured
W078,1986,chloride_mg_l,9.14636,mg/L,less_than_detection
W078,1986,specific_conductance_us_cm,161.35682,uS/cm,measured
W078,1988,nitrate_n_mg_l,0.51156,mg/L as N,measured
W078,1988,ammonium_n_mg_l,0.06098,mg/L as N,measured
W078,1988,chloride_mg_l,11.64411,mg/L,less_than_detection
W078,1988,specific_conductance_us_cm,159.50937,uS/cm,measured
W078,1990,ammonium_n_mg_l,0.09445,mg/L as N,measured
W078,1990,chloride_mg_l,12.89111,mg/L,less_than_detection
W078,1990,specific_conductance_us_cm,158.4427,uS/cm,measured
W078,1992,nitrate_n_mg_l,0.58734,mg/L as N,measured
W078,1992,chloride_mg_l,13.89787,mg/L,less_than_detection
W078,1992,specific_conductance_us_cm,164.07405,uS/cm,measured
W078,1994,nitrate_n_mg_l,0.67767,mg/L as N,measured
W078,1994,ammonium_n_mg_l,0.2121,mg/L as N,measured
W078,1994,chloride_mg_l,29.06672,mg/L,measured
W078,1994,specific_conductance_us_cm,211.43301,uS/cm,measured
W078,1996,nitrate_n_mg_l,0.82343,mg/L as N,measured
W078,1996,ammonium_n_mg_l,0.12406,mg/L as N,measured
W078,1996,chloride_mg_l,14.11544,mg/L,less_than_detection
W078,1996,specific_conductance_us_cm,200.21116,uS/cm,measured
W078,1998,nitrate_n_mg_l,0.89598,mg/L as N,measured
W078,1998,ammonium_n_mg_l,0.15717,mg/L as N,measured
W078,1998,chloride_mg_l,33.32353,mg/L,measured
W078,1998,specific_conductance_us_cm,230.17767,uS/cm,measured
W078,2000,nitrate_n_mg_l,1.23892,mg/L as N,measured
W078,2000,chloride_mg_l,35.9186,mg/L,measured
W078,2000,specific_conductance_us_cm,299.33346,uS/cm,measured
W078,2002,nitrate_n_mg_l,1.42858,mg/L as N,measured
W078,2002,ammonium_n_mg_l,0.11901,mg/L as N,measured
W078,2002,chloride_mg_l,50.18369,mg/L,measured
W078,2002,specific_conductance_us_cm,363.25765,uS/cm,measured
W078,2004,nitrate_n_mg_l,1.86322,mg/L as N,measured
W078,2004,chloride_mg_l,69.62238,mg/L,measured
W078,2004,specific_conductance_us_cm,457.70695,uS/cm,measured
W078,2006,nitrate_n_mg_l,2.28505,mg/L as N,measured
W078,2006,ammonium_n_mg_l,0.24462,mg/L as N,measured
W078,2006,chloride_mg_l,82.53698,mg/L,measured
W078,2006,specific_conductance_us_cm,531.29377,uS/cm,measured
W078,2008,nitrate_n_mg_l,3.06525,mg/L as N,measured
W078,2008,ammonium_n_mg_l,0.26374,mg/L as N,measured
W078,2008,chloride_mg_l,79.71113,mg/L,measured
W078,2008,specific_conductance_us_cm,648.58248,uS/cm,measured
W078,2014,nitrate_n_mg_l,3.85678,mg/L as N,measured
W078,2014,ammonium_n_mg_l,0.37877,mg/L as N,measured
W078,2014,chloride_mg_l,100.66022,mg/L,measured
W078,2014,specific_conductance_us_cm,562.05603,uS/cm,measured
W079,1978,nitrate_n_mg_l,0.27761,mg/L as N,measured
W079,1978,ammonium_n_mg_l,0.07986,mg/L as N,measured
W079,1978,chloride_mg_l,19.46515,mg/L,measured
W079,1978,specific_conductance_us_cm,152.70022,uS/cm,measured
W079,1980,nitrate_n_mg_l,0.44575,mg/L as N,measured
W079,1980,ammonium_n_mg_l,0.14325,mg/L as N,measured
W079,1980,chloride_mg_l,9.09376,mg/L,less_than_detection
W079,1980,specific_conductance_us_cm,155.40453,uS/cm,measured
W079,1982,nitrate_n_mg_l,0.71433,mg/L as N,measured
W079,1982,ammonium_n_mg_l,0.21883,mg/L as N,measured
W079,1982,chloride_mg_l,22.189,mg/L,measured
W079,1982,specific_conductance_us_cm,201.78349,uS/cm,measured
W079,1984,nitrate_n_mg_l,1.51073,mg/L as N,measured
W079,1984,ammonium_n_mg_l,0.33624,mg/L as N,measured
W079,1984,chloride_mg_l,37.42704,mg/L,measured
W079,1984,specific_conductance_us_cm,213.26877,uS/cm,measured
W079,1986,nitrate_n_mg_l,2.98929,mg/L as N,measured
W079,1986,ammonium_n_mg_l,0.53121,mg/L as N,measured
W079,1986,chloride_mg_l,51.29614,mg/L,measured
W079,1986,specific_conductance_us_cm,343.47498,uS/cm,measured
W079,1988,nitrate_n_mg_l,3.87726,mg/L as N,measured
W079,1988,ammonium_n_mg_l,0.80693,mg/L as N,measured
W079,1988,chloride_mg_l,72.31032,mg/L,measured
W079,1988,specific_conductance_us_cm,492.19599,uS/cm,measured
W079,1990,nitrate_n_mg_l,5.79858,mg/L as N,measured
W079,1990,ammonium_n_mg_l,1.14348,mg/L as N,measured
W079,1990,chloride_mg_l,90.45318,mg/L,measured
W079,1992,nitrate_n_mg_l,6.42136,mg/L as N,measured
W079,1992,chloride_mg_l,41.35066,mg/L,measured
W079,1992,specific_conductance_us_cm,356.08116,uS/cm,measured
W079,1994,nitrate_n_mg_l,6.32904,mg/L as N,measured
W079,1994,ammonium_n_mg_l,1.34432,mg/L as N,measured
W079,1994,chloride_mg_l,47.90677,mg/L,measured
W079,1994,specific_conductance_us_cm,260.12344,uS/cm,measured
W079,1996,nitrate_n_mg_l,2.65981,mg/L as N,measured
W079,1996,ammonium_n_mg_l,1.45122,mg/L as N,measured
W079,1996,chloride_mg_l,42.81814,mg/L,measured
W079,1996,specific_conductance_us_cm,290.78506,uS/cm,measured
W079,1998,nitrate_n_mg_l,2.47642,mg/L as N,measured
W079,1998,ammonium_n_mg_l,1.25243,mg/L as N,measured
W079,1998,chloride_mg_l,25.5006,mg/L,measured
W079,1998,specific_conductance_us_cm,210.94351,uS/cm,measured
W079,2000,nitrate_n_mg_l,2.00318,mg/L as N,measured
W079,2000,chloride_mg_l,33.44157,mg/L,measured
W079,2000,specific_conductance_us_cm,209.50657,uS/cm,measured
W079,2002,nitrate_n_mg_l,2.30143,mg/L as N,measured
W079,2002,ammonium_n_mg_l,0.54474,mg/L as N,measured
W079,2002,chloride_mg_l,25.91547,mg/L,measured
W079,2002,specific_conductance_us_cm,224.84727,uS/cm,measured
W079,2004,nitrate_n_mg_l,1.85121,mg/L as N,measured
W079,2004,ammonium_n_mg_l,0.52162,mg/L as N,measured
W079,2004,chloride_mg_l,27.40707,mg/L,measured
W079,2004,specific_conductance_us_cm,184.40389,uS/cm,measured
W079,2006,nitrate_n_mg_l,1.77987,mg/L as N,measured
W079,2006,ammonium_n_mg_l,0.45694,mg/L as N,measured
W079,2006,chloride_mg_l,28.37539,mg/L,measured
W079,2006,specific_conductance_us_cm,185.29075,uS/cm,measured
W079,2008,nitrate_n_mg_l,1.51187,mg/L as N,measured
W079,2008,ammonium_n_mg_l,0.34898,mg/L as N,measured
W079,2008,chloride_mg_l,11.55447,mg/L,less_than_detection
